familyID	type	detail	Protein_names	Gene_names	Tax	TaxID	Rep_Tax	Rep_TaxID	UniProtKB	unirefID
Cluster_903	UniRef90_PfamDomain	PF10531	Unspecific high-affinity DNA-binding protein	EUBREC_1612{ECO:0000313|EMBL:ACR75356.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4Z9D4	UniRef90_C4Z9D4
Cluster_904	UniRef90_PfamDomain	PF01569	Phosphatase PAP2 family protein	DW951_12300{ECO:0000313|EMBL:RHA02510.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZDN4	UniRef90_A0A395ZDN4
Cluster_904	UniRef90_uncharacterized	UniRef90_uncharacterized	Phosphatase PAP2 family protein	DW951_12300{ECO:0000313|EMBL:RHA02510.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZDN4	UniRef90_A0A395ZDN4
Cluster_905	UniRef90_GO	GO:0008168;GO:0009236	Precorrin-3B C(17)-methyltransferase	cobJ{ECO:0000313|EMBL:PLT69256.1};CDL23_05735{ECO:0000313|EMBL:PLT76135.1},CDL25_07245	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P2A1	UniRef90_A0A2N5P2A1
Cluster_905	UniRef90_PfamDomain	PF00590	Precorrin-3B C(17)-methyltransferase	cobJ{ECO:0000313|EMBL:PLT69256.1};CDL23_05735{ECO:0000313|EMBL:PLT76135.1},CDL25_07245	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P2A1	UniRef90_A0A2N5P2A1
Cluster_906	UniRef90_GO	GO:0003841;GO:0008654;GO:0016021	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC_2{ECO:0000313|EMBL:CUM92396.1};DXB72_13310{ECO:0000313|EMBL:RGN20680.1},ERS852580_01180	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173SQZ5	UniRef90_A0A173SQZ5
Cluster_906	UniRef90_PfamDomain	PF01553	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC_2{ECO:0000313|EMBL:CUM92396.1};DXB72_13310{ECO:0000313|EMBL:RGN20680.1},ERS852580_01180	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173SQZ5	UniRef90_A0A173SQZ5
Cluster_907	UniRef90_PfamDomain	PF02565;PF11967	DNA repair protein RecO	recO{ECO:0000256|HAMAP-Rule:MF_00201,;DW001_01905{ECO:0000313|EMBL:RHL82748.1}	Bacteria	2	[Eubacterium] rectale	39491	A0A396FIT7	UniRef90_A0A396FIT7
Cluster_907	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA repair protein RecO	recO{ECO:0000256|HAMAP-Rule:MF_00201,;DW001_01905{ECO:0000313|EMBL:RHL82748.1}	Bacteria	2	[Eubacterium] rectale	39491	A0A396FIT7	UniRef90_A0A396FIT7
Cluster_908	UniRef90_PfamDomain	PF00528	Molybdate ABC transporter permease subunit	modB{ECO:0000313|EMBL:RGR55960.1};DWY38_04345{ECO:0000313|EMBL:RGR55960.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V2K0	UniRef90_A0A395V2K0
Cluster_908	UniRef90_uncharacterized	UniRef90_uncharacterized	Molybdate ABC transporter permease subunit	modB{ECO:0000313|EMBL:RGR55960.1};DWY38_04345{ECO:0000313|EMBL:RGR55960.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V2K0	UniRef90_A0A395V2K0
Cluster_909	UniRef90_GO	GO:0000287;GO:0004659	Isoprenyl transferase	uppS{ECO:0000313|EMBL:CUN34836.1};DXC13_00410{ECO:0000313|EMBL:RGM52700.1},DXD13_03570	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173W796	UniRef90_A0A173W796
Cluster_909	UniRef90_PfamDomain	PF01255	Isoprenyl transferase	uppS{ECO:0000313|EMBL:CUN34836.1};DXC13_00410{ECO:0000313|EMBL:RGM52700.1},DXD13_03570	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173W796	UniRef90_A0A173W796
Cluster_91	UniRef90_GO	GO:0016021;GO:0051301	Cell cycle protein, FtsW/RodA/SpoVE family	RUMGNA_01898{ECO:0000313|EMBL:EDN77743.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B2X0	UniRef90_A7B2X0
Cluster_91	UniRef90_PfamDomain	PF01098	Cell cycle protein, FtsW/RodA/SpoVE family	RUMGNA_01898{ECO:0000313|EMBL:EDN77743.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B2X0	UniRef90_A7B2X0
Cluster_91	UniRef90_eggNOG	COG0772;ENOG4105CNI	Cell cycle protein, FtsW/RodA/SpoVE family	RUMGNA_01898{ECO:0000313|EMBL:EDN77743.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B2X0	UniRef90_A7B2X0
Cluster_910	UniRef90_GO	GO:0016021	Uncharacterized protein	ERS852580_00143{ECO:0000313|EMBL:CUM70566.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173QYJ1	UniRef90_A0A173QYJ1
Cluster_911	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA-binding response regulator	DXB99_06920{ECO:0000313|EMBL:RGM72257.1},DXC13_09700	Clostridiales	186802	[Eubacterium] rectale	39491	A0A3E4YBW8	UniRef90_A0A3E4YBW8
Cluster_912	UniRef90_uncharacterized	UniRef90_uncharacterized	response regulator transcription factor	NA	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	NA	UniRef90_UPI000E480321
Cluster_913	UniRef90_PfamDomain	PF00072;PF00486	DNA-binding response regulator	DWZ70_11330{ECO:0000313|EMBL:RHM36167.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G400	UniRef90_A0A396G400
Cluster_913	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA-binding response regulator	DWZ70_11330{ECO:0000313|EMBL:RHM36167.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G400	UniRef90_A0A396G400
Cluster_914	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_915	UniRef90_eggNOG	ENOG4105CDX;ENOG410Y46N	Uncharacterized protein	RUMGNA_03154{ECO:0000313|EMBL:EDN76474.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6E1	UniRef90_A7B6E1
Cluster_915	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	RUMGNA_03154{ECO:0000313|EMBL:EDN76474.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6E1	UniRef90_A7B6E1
Cluster_916	UniRef90_GO	GO:0016021	TIGR01906 family membrane protein	CDL27_05375{ECO:0000313|EMBL:PLT60424.1},DXC31_03175	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTC5	UniRef90_A0A2N5NTC5
Cluster_916	UniRef90_PfamDomain	PF07314	TIGR01906 family membrane protein	CDL27_05375{ECO:0000313|EMBL:PLT60424.1},DXC31_03175	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTC5	UniRef90_A0A2N5NTC5
Cluster_917	UniRef90_GO	GO:0000160;GO:0003677	LytTr DNA-binding domain protein	RUMGNA_03642{ECO:0000313|EMBL:EDN76019.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7S6	UniRef90_A7B7S6
Cluster_917	UniRef90_PfamDomain	PF00072;PF04397	LytTr DNA-binding domain protein	RUMGNA_03642{ECO:0000313|EMBL:EDN76019.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7S6	UniRef90_A7B7S6
Cluster_917	UniRef90_eggNOG	COG3279;ENOG4105MGU	LytTr DNA-binding domain protein	RUMGNA_03642{ECO:0000313|EMBL:EDN76019.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7S6	UniRef90_A7B7S6
Cluster_918	UniRef90_GO	GO:0003677;GO:0003700;GO:0006352;GO:0016987	RNA polymerase sigma-F factor	sigF{ECO:0000313|EMBL:PLT55605.1};CDL18_07745{ECO:0000313|EMBL:PLT55605.1},CDL24_08585	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NIW3	UniRef90_A0A2N5NIW3
Cluster_918	UniRef90_PfamDomain	PF04539;PF04542;PF04545	RNA polymerase sigma-F factor	sigF{ECO:0000313|EMBL:PLT55605.1};CDL18_07745{ECO:0000313|EMBL:PLT55605.1},CDL24_08585	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NIW3	UniRef90_A0A2N5NIW3
Cluster_919	UniRef90_GO	GO:0016021	Uncharacterized protein	HMPREF0991_01725{ECO:0000313|EMBL:EGN47810.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JXH2	UniRef90_F7JXH2
Cluster_92	UniRef90_PfamDomain	PF07730	Sensor histidine kinase	DWZ70_14400{ECO:0000313|EMBL:RHM34483.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G4S6	UniRef90_A0A396G4S6
Cluster_92	UniRef90_uncharacterized	UniRef90_uncharacterized	Sensor histidine kinase	DWZ70_14400{ECO:0000313|EMBL:RHM34483.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G4S6	UniRef90_A0A396G4S6
Cluster_920	UniRef90_uncharacterized	UniRef90_uncharacterized	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	NA	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	NA	UniRef90_UPI000E53A854
Cluster_921	UniRef90_GO	GO:0044781	Basal-body rod modification protein FlgD	DXB72_00955{ECO:0000313|EMBL:RGN26532.1},LD38_01515	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EJU7	UniRef90_A0A2U2EJU7
Cluster_921	UniRef90_PfamDomain	PF03963	Basal-body rod modification protein FlgD	DXB72_00955{ECO:0000313|EMBL:RGN26532.1},LD38_01515	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EJU7	UniRef90_A0A2U2EJU7
Cluster_922	UniRef90_uncharacterized	UniRef90_uncharacterized	tRNA (Adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB{ECO:0000313|EMBL:RGM47862.1};DXB99_11495{ECO:0000313|EMBL:RGM69839.1},DXC13_10230	Clostridiales	186802	[Eubacterium] rectale	39491	A0A3E4X0C5	UniRef90_A0A3E4X0C5
Cluster_923	UniRef90_PfamDomain	PF02527	Ribosomal RNA small subunit methyltransferase G	rsmG{ECO:0000256|HAMAP-Rule:MF_00074};DW951_03445{ECO:0000313|EMBL:RHA06180.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZI16	UniRef90_A0A395ZI16
Cluster_923	UniRef90_uncharacterized	UniRef90_uncharacterized	Ribosomal RNA small subunit methyltransferase G	rsmG{ECO:0000256|HAMAP-Rule:MF_00074};DW951_03445{ECO:0000313|EMBL:RHA06180.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZI16	UniRef90_A0A395ZI16
Cluster_924	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DXC31_13835{ECO:0000313|EMBL:RGM20566.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4UZE4	UniRef90_A0A3E4UZE4
Cluster_925	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_926	UniRef90_GO	GO:0005524;GO:0016887	ABC transporter	CDL20_12225{ECO:0000313|EMBL:PLT84344.1},CDL25_08295	Bacteria	2	Ruminococcus gnavus	33038	A0A2N5PXM9	UniRef90_A0A2N5PXM9
Cluster_926	UniRef90_PfamDomain	PF00005	ABC transporter	CDL20_12225{ECO:0000313|EMBL:PLT84344.1},CDL25_08295	Bacteria	2	Ruminococcus gnavus	33038	A0A2N5PXM9	UniRef90_A0A2N5PXM9
Cluster_927	UniRef90_PfamDomain	PF06962	Uncharacterized protein	BN481_02486{ECO:0000313|EMBL:CCZ67253.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5TNA6	UniRef90_R5TNA6
Cluster_927	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	BN481_02486{ECO:0000313|EMBL:CCZ67253.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5TNA6	UniRef90_R5TNA6
Cluster_928	UniRef90_PfamDomain	PF01205;PF09186	YigZ family protein	DWY38_08925{ECO:0000313|EMBL:RGR54337.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UXP0	UniRef90_A0A395UXP0
Cluster_928	UniRef90_uncharacterized	UniRef90_uncharacterized	YigZ family protein	DWY38_08925{ECO:0000313|EMBL:RGR54337.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UXP0	UniRef90_A0A395UXP0
Cluster_929	UniRef90_PfamDomain	PF12837	Ferredoxin	CDL20_06370{ECO:0000313|EMBL:PLT87587.1},CDL23_08390	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P9F3	UniRef90_A0A2N5P9F3
Cluster_929	UniRef90_uncharacterized	UniRef90_uncharacterized	Ferredoxin	CDL20_06370{ECO:0000313|EMBL:PLT87587.1},CDL23_08390	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P9F3	UniRef90_A0A2N5P9F3
Cluster_93	UniRef90_PfamDomain	PF00437	Pilus assembly protein	DWY38_03530{ECO:0000313|EMBL:RGR56407.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V0S8	UniRef90_A0A395V0S8
Cluster_93	UniRef90_uncharacterized	UniRef90_uncharacterized	Pilus assembly protein	DWY38_03530{ECO:0000313|EMBL:RGR56407.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V0S8	UniRef90_A0A395V0S8
Cluster_930	UniRef90_GO	GO:0004797;GO:0005524;GO:0005737;GO:0008270;GO:0071897	Thymidine kinase	tdk{ECO:0000256|HAMAP-Rule:MF_00124,;RUMGNA_00002{ECO:0000313|EMBL:EDN79491.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AXJ0	UniRef90_A7AXJ0
Cluster_930	UniRef90_PfamDomain	PF00265	Thymidine kinase	tdk{ECO:0000256|HAMAP-Rule:MF_00124,;RUMGNA_00002{ECO:0000313|EMBL:EDN79491.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AXJ0	UniRef90_A7AXJ0
Cluster_930	UniRef90_eggNOG	COG1435;ENOG4107SV9	Thymidine kinase	tdk{ECO:0000256|HAMAP-Rule:MF_00124,;RUMGNA_00002{ECO:0000313|EMBL:EDN79491.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AXJ0	UniRef90_A7AXJ0
Cluster_931	UniRef90_GO	GO:0016787	NUDIX hydrolase	CDL18_00635{ECO:0000313|EMBL:PLT58126.1},CDL20_02375	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NMP2	UniRef90_A0A2N5NMP2
Cluster_931	UniRef90_PfamDomain	PF00293	NUDIX hydrolase	CDL18_00635{ECO:0000313|EMBL:PLT58126.1},CDL20_02375	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NMP2	UniRef90_A0A2N5NMP2
Cluster_932	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_933	UniRef90_GO	GO:0000160;GO:0003677	DNA-binding response regulator	CDL18_10190{ECO:0000313|EMBL:PLT54346.1},CDL20_01520	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NXW9	UniRef90_A0A2N5NXW9
Cluster_933	UniRef90_PfamDomain	PF00072;PF04397	DNA-binding response regulator	CDL18_10190{ECO:0000313|EMBL:PLT54346.1},CDL20_01520	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NXW9	UniRef90_A0A2N5NXW9
Cluster_934	UniRef90_GO	GO:0004725;GO:0030145	Uncharacterized protein	LD38_11125{ECO:0000313|EMBL:PWE83121.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EF36	UniRef90_A0A2U2EF36
Cluster_935	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_936	UniRef90_PfamDomain	PF00005	ABC transporter ATP-binding protein	DWY38_03910{ECO:0000313|EMBL:RGR55883.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UZP2	UniRef90_A0A395UZP2
Cluster_936	UniRef90_uncharacterized	UniRef90_uncharacterized	ABC transporter ATP-binding protein	DWY38_03910{ECO:0000313|EMBL:RGR55883.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UZP2	UniRef90_A0A395UZP2
Cluster_937	UniRef90_PfamDomain	PF16430	Uncharacterized protein	EUBREC_3205{ECO:0000313|EMBL:ACR76932.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZDF6	UniRef90_C4ZDF6
Cluster_937	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	EUBREC_3205{ECO:0000313|EMBL:ACR76932.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZDF6	UniRef90_C4ZDF6
Cluster_938	UniRef90_uncharacterized	UniRef90_uncharacterized	DUF4234 domain-containing protein	DXB99_09330{ECO:0000313|EMBL:RGM71096.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A3E4Y8Q1	UniRef90_A0A3E4Y8Q1
Cluster_939	UniRef90_PfamDomain	PF13614	Tyrosine protein kinase	DWZ70_10100{ECO:0000313|EMBL:RHM37181.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396GEG2	UniRef90_A0A396GEG2
Cluster_939	UniRef90_uncharacterized	UniRef90_uncharacterized	Tyrosine protein kinase	DWZ70_10100{ECO:0000313|EMBL:RHM37181.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396GEG2	UniRef90_A0A396GEG2
Cluster_94	UniRef90_GO	GO:0005524;GO:0015594;GO:0015595;GO:0043190	Spermidine/putrescine import ATP-binding protein PotA	potA{ECO:0000256|HAMAP-Rule:MF_01726,;EUBREC_2164{ECO:0000313|EMBL:ACR75904.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZCF8	UniRef90_C4ZCF8
Cluster_94	UniRef90_KEGG-KOs	K11072	Spermidine/putrescine import ATP-binding protein PotA	potA{ECO:0000256|HAMAP-Rule:MF_01726,;EUBREC_2164{ECO:0000313|EMBL:ACR75904.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZCF8	UniRef90_C4ZCF8
Cluster_94	UniRef90_PfamDomain	PF00005	Spermidine/putrescine import ATP-binding protein PotA	potA{ECO:0000256|HAMAP-Rule:MF_01726,;EUBREC_2164{ECO:0000313|EMBL:ACR75904.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZCF8	UniRef90_C4ZCF8
Cluster_940	UniRef90_GO	GO:0000160;GO:0003677;GO:0006355	Response regulator receiver domain protein	RUMGNA_02636{ECO:0000313|EMBL:EDN77022.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Z9	UniRef90_A7B4Z9
Cluster_940	UniRef90_PfamDomain	PF00072;PF00486	Response regulator receiver domain protein	RUMGNA_02636{ECO:0000313|EMBL:EDN77022.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Z9	UniRef90_A7B4Z9
Cluster_940	UniRef90_eggNOG	ENOG4108UYF;ENOG4111ITI	Response regulator receiver domain protein	RUMGNA_02636{ECO:0000313|EMBL:EDN77022.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Z9	UniRef90_A7B4Z9
Cluster_941	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_942	UniRef90_PfamDomain	PF13151	Uncharacterized protein	T1815_07411{ECO:0000313|EMBL:CRL34127.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WG63	UniRef90_A0A0M6WG63
Cluster_942	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	T1815_07411{ECO:0000313|EMBL:CRL34127.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WG63	UniRef90_A0A0M6WG63
Cluster_943	UniRef90_GO	GO:0005975;GO:0006051;GO:0019262;GO:0047465	Putative N-acetylmannosamine-6-phosphate 2-epimerase	nanE{ECO:0000256|HAMAP-Rule:MF_01235};CDL20_02595{ECO:0000313|EMBL:PLT88680.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5Q2M5	UniRef90_A0A2N5Q2M5
Cluster_943	UniRef90_PfamDomain	PF04131	Putative N-acetylmannosamine-6-phosphate 2-epimerase	nanE{ECO:0000256|HAMAP-Rule:MF_01235};CDL20_02595{ECO:0000313|EMBL:PLT88680.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5Q2M5	UniRef90_A0A2N5Q2M5
Cluster_944	UniRef90_PfamDomain	PF12995	Uncharacterized protein	ERE_18260{ECO:0000313|EMBL:CBK93756.1}	Clostridiales	186802	[Eubacterium] rectale M104/1	657317	D4JJF9	UniRef90_D4JJF9
Cluster_944	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERE_18260{ECO:0000313|EMBL:CBK93756.1}	Clostridiales	186802	[Eubacterium] rectale M104/1	657317	D4JJF9	UniRef90_D4JJF9
Cluster_945	UniRef90_GO	GO:0003676	S1 RNA-binding domain-containing protein	CDL24_01210{ECO:0000313|EMBL:PLT79579.1},CDL25_01035	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P735	UniRef90_A0A2N5P735
Cluster_945	UniRef90_PfamDomain	PF00575	S1 RNA-binding domain-containing protein	CDL24_01210{ECO:0000313|EMBL:PLT79579.1},CDL25_01035	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P735	UniRef90_A0A2N5P735
Cluster_946	UniRef90_GO	GO:0003824;GO:0009116	5'-methylthioadenosine nucleosidase	CDL25_06970{ECO:0000313|EMBL:PLT69206.1},CDL27_03365	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NUP4	UniRef90_A0A2N5NUP4
Cluster_946	UniRef90_PfamDomain	PF01048	5'-methylthioadenosine nucleosidase	CDL25_06970{ECO:0000313|EMBL:PLT69206.1},CDL27_03365	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NUP4	UniRef90_A0A2N5NUP4
Cluster_947	UniRef90_PfamDomain	PF08713	DNA alkylation repair protein	CDL27_04810{ECO:0000313|EMBL:PLT60563.1},DXC31_09615	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTK7	UniRef90_A0A2N5NTK7
Cluster_947	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA alkylation repair protein	CDL27_04810{ECO:0000313|EMBL:PLT60563.1},DXC31_09615	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTK7	UniRef90_A0A2N5NTK7
Cluster_948	UniRef90_GO	GO:0030170	Pyridoxal phosphate homeostasis protein	CDL20_00620{ECO:0000313|EMBL:PLT89526.1},CDL25_01800	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PH77	UniRef90_A0A2N5PH77
Cluster_948	UniRef90_PfamDomain	PF01168	Pyridoxal phosphate homeostasis protein	CDL20_00620{ECO:0000313|EMBL:PLT89526.1},CDL25_01800	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PH77	UniRef90_A0A2N5PH77
Cluster_949	UniRef90_GO	GO:0000162;GO:0004640	N-(5'-phosphoribosyl)anthranilate isomerase	trpF{ECO:0000256|HAMAP-Rule:MF_00135};LD38_06735{ECO:0000313|EMBL:PWE84040.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A2U2EHQ2	UniRef90_A0A2U2EHQ2
Cluster_949	UniRef90_PfamDomain	PF00697	N-(5'-phosphoribosyl)anthranilate isomerase	trpF{ECO:0000256|HAMAP-Rule:MF_00135};LD38_06735{ECO:0000313|EMBL:PWE84040.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A2U2EHQ2	UniRef90_A0A2U2EHQ2
Cluster_95	UniRef90_GO	GO:0005524;GO:0016021;GO:0016301	Uncharacterized protein	CDL18_11925{ECO:0000313|EMBL:PLT53500.1},CDL25_06005	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P318	UniRef90_A0A2N5P318
Cluster_95	UniRef90_PfamDomain	PF02518	Uncharacterized protein	CDL18_11925{ECO:0000313|EMBL:PLT53500.1},CDL25_06005	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P318	UniRef90_A0A2N5P318
Cluster_950	UniRef90_GO	GO:0016021	LrgB family protein	CDL25_04170{ECO:0000313|EMBL:PLT69989.1},CDL27_15315	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P4C7	UniRef90_A0A2N5P4C7
Cluster_950	UniRef90_PfamDomain	PF04172	LrgB family protein	CDL25_04170{ECO:0000313|EMBL:PLT69989.1},CDL27_15315	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P4C7	UniRef90_A0A2N5P4C7
Cluster_951	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_952	UniRef90_GO	GO:0016021	Uncharacterized protein	HMPREF0991_00870{ECO:0000313|EMBL:EGN49384.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JUQ7	UniRef90_F7JUQ7
Cluster_953	UniRef90_GO	GO:0003677	HTH-type transcriptional regulator EthR	ethR{ECO:0000313|EMBL:CUN00587.1};DXB99_09295{ECO:0000313|EMBL:RGM71090.1},DXC13_05535	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TF10	UniRef90_A0A173TF10
Cluster_953	UniRef90_PfamDomain	PF00440	HTH-type transcriptional regulator EthR	ethR{ECO:0000313|EMBL:CUN00587.1};DXB99_09295{ECO:0000313|EMBL:RGM71090.1},DXC13_05535	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TF10	UniRef90_A0A173TF10
Cluster_954	UniRef90_GO	GO:0004801;GO:0005737;GO:0005975;GO:0006098	Transaldolase	EUR_25510{ECO:0000313|EMBL:CBK91523.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E102	UniRef90_D6E102
Cluster_954	UniRef90_KEGG-KOs	K00616	Transaldolase	EUR_25510{ECO:0000313|EMBL:CBK91523.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E102	UniRef90_D6E102
Cluster_954	UniRef90_PfamDomain	PF00923	Transaldolase	EUR_25510{ECO:0000313|EMBL:CBK91523.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E102	UniRef90_D6E102
